25 300 5
0	1	106
0	2	103
0	3	103
0	4	85
0	5	73
0	6	7
0	7	38
0	8	52
0	9	80
0	10	26
0	11	28
0	12	72
0	13	87
0	14	36
0	15	34
0	16	94
0	17	19
0	18	101
0	19	86
0	20	16
0	21	80
0	22	92
0	23	90
0	24	54
1	2	21
1	3	5
1	4	50
1	5	57
1	6	99
1	7	79
1	8	67
1	9	26
1	10	109
1	11	107
1	12	35
1	13	21
1	14	93
1	15	86
1	16	26
1	17	87
1	18	80
1	19	38
1	20	101
1	21	35
1	22	31
1	23	54
1	24	80
2	3	16
2	4	66
2	5	70
2	6	96
2	7	70
2	8	74
2	9	27
2	10	111
2	11	109
2	12	40
2	13	18
2	14	83
2	15	90
2	16	9
2	17	84
2	18	97
2	19	22
2	20	101
2	21	23
2	22	14
2	23	71
2	24	67
3	4	52
3	5	58
3	6	95
3	7	74
3	8	67
3	9	23
3	10	107
3	11	105
3	12	33
3	13	16
3	14	88
3	15	84
3	16	20
3	17	84
3	18	83
3	19	33
3	20	98
3	21	30
3	22	26
3	23	57
3	24	75
4	5	12
4	6	78
4	7	77
4	8	33
4	9	43
4	10	75
4	11	73
4	12	33
4	13	49
4	14	90
4	15	53
4	16	63
4	17	68
4	18	32
4	19	69
4	20	73
4	21	61
4	22	67
4	23	7
4	24	88
5	6	67
5	7	69
5	8	21
5	9	45
5	10	63
5	11	60
5	12	32
5	13	52
5	14	82
5	15	41
5	16	66
5	17	57
5	18	35
5	19	69
5	20	61
5	21	60
5	22	69
5	23	17
5	24	82
6	7	32
6	8	46
6	9	72
6	10	27
6	11	28
6	12	64
6	13	80
6	14	33
6	15	30
6	16	87
6	17	11
6	18	96
6	19	79
6	20	14
6	21	73
6	22	85
6	23	84
6	24	49
7	8	52
7	9	53
7	10	57
7	11	58
7	12	51
7	13	58
7	14	14
7	15	48
7	16	61
7	17	26
7	18	103
7	19	51
7	20	44
7	21	47
7	22	58
7	23	84
7	24	18
8	9	47
8	10	44
8	11	41
8	12	34
8	13	55
8	14	64
8	15	20
8	16	68
8	17	37
8	18	51
8	19	67
8	20	40
8	21	59
8	22	69
8	23	38
8	24	68
9	10	84
9	11	83
9	12	13
9	13	8
9	14	67
9	15	63
9	16	21
9	17	60
9	18	76
9	19	25
9	20	75
9	21	17
9	22	24
9	23	50
9	24	56
10	11	3
10	12	74
10	13	93
10	14	60
10	15	23
10	16	103
10	17	31
10	18	84
10	19	97
10	20	13
10	21	90
10	22	102
10	23	79
10	24	75
11	12	72
11	13	91
11	14	61
11	15	21
11	16	102
11	17	32
11	18	81
11	19	97
11	20	14
11	21	89
11	22	101
11	23	77
11	24	76
12	13	21
12	14	65
12	15	51
12	16	34
12	17	53
12	18	65
12	19	37
12	20	65
12	21	28
12	22	37
12	23	39
12	24	58
13	14	72
13	15	71
13	16	14
13	17	68
13	18	81
13	19	22
13	20	83
13	21	16
13	22	18
13	23	55
13	24	59
14	15	56
14	16	73
14	17	31
14	18	115
14	19	62
14	20	47
14	21	59
14	22	69
14	23	97
14	24	19
15	16	82
15	17	25
15	18	66
15	19	79
15	20	20
15	21	71
15	22	82
15	23	58
15	24	66
16	17	75
16	18	95
16	19	13
16	20	92
16	21	14
16	22	5
16	23	69
16	24	58
17	18	88
17	19	68
17	20	18
17	21	62
17	22	74
17	23	74
17	24	44
18	19	101
18	20	86
18	21	93
18	22	99
18	23	26
18	24	117
19	20	86
19	21	9
19	22	8
19	23	75
19	24	45
20	21	79
20	22	91
20	23	78
20	24	62
21	22	12
21	23	67
21	24	45
22	23	73
22	24	53
23	24	95

