25 300 9
0	1	65
0	2	46
0	3	10
0	4	111
0	5	88
0	6	62
0	7	60
0	8	69
0	9	88
0	10	67
0	11	93
0	12	65
0	13	4
0	14	30
0	15	25
0	16	89
0	17	52
0	18	98
0	19	94
0	20	103
0	21	103
0	22	89
0	23	80
0	24	116
1	2	50
1	3	71
1	4	65
1	5	93
1	6	46
1	7	16
1	8	33
1	9	99
1	10	13
1	11	101
1	12	1
1	13	63
1	14	68
1	15	40
1	16	32
1	17	30
1	18	60
1	19	38
1	20	63
1	21	56
1	22	43
1	23	93
1	24	76
2	3	43
2	4	68
2	5	49
2	6	16
2	7	35
2	8	31
2	9	53
2	10	42
2	11	56
2	12	50
2	13	42
2	14	26
2	15	40
2	16	57
2	17	20
2	18	53
2	19	59
2	20	59
2	21	61
2	22	49
2	23	45
2	24	71
3	4	111
3	5	81
3	6	60
3	7	63
3	8	70
3	9	80
3	10	71
3	11	85
3	12	70
3	13	9
3	14	23
3	15	33
3	16	92
3	17	53
3	18	97
3	19	96
3	20	102
3	21	103
3	22	89
3	23	72
3	24	114
4	5	74
4	6	51
4	7	56
4	8	42
4	9	83
4	10	52
4	11	82
4	12	66
4	13	107
4	14	94
4	15	93
4	16	34
4	17	59
4	18	16
4	19	28
4	20	11
4	21	9
4	22	23
4	23	81
4	24	13
5	6	46
5	7	77
5	8	62
5	9	9
5	10	81
5	11	8
5	12	94
5	13	84
5	14	58
5	15	88
5	16	84
5	17	64
5	18	58
5	19	83
5	20	63
5	21	72
5	22	69
5	23	11
5	24	67
6	7	30
6	8	18
6	9	53
6	10	35
6	11	55
6	12	47
6	13	58
6	14	42
6	15	51
6	16	44
6	17	18
6	18	36
6	19	45
6	20	42
6	21	44
6	22	33
6	23	47
6	24	54
7	8	18
7	9	83
7	10	8
7	11	85
7	12	16
7	13	57
7	14	56
7	15	38
7	16	29
7	17	14
7	18	49
7	19	34
7	20	52
7	21	47
7	22	33
7	23	76
7	24	65
8	9	69
8	10	20
8	11	71
8	12	34
8	13	65
8	14	56
8	15	52
8	16	26
8	17	17
8	18	31
8	19	28
8	20	35
8	21	33
8	22	19
8	23	64
8	24	49
9	10	88
9	11	5
9	12	100
9	13	84
9	14	57
9	15	91
9	16	92
9	17	70
9	18	67
9	19	91
9	20	72
9	21	81
9	22	77
9	23	8
9	24	76
10	11	90
10	12	14
10	13	65
10	14	64
10	15	45
10	16	22
10	17	22
10	18	47
10	19	28
10	20	50
10	21	43
10	22	30
10	23	82
10	24	63
11	12	102
11	13	89
11	14	62
11	15	95
11	16	93
11	17	72
11	18	66
11	19	92
11	20	71
11	21	80
11	22	78
11	23	13
11	24	74
12	13	62
12	14	68
12	15	40
12	16	33
12	17	30
12	18	61
12	19	39
12	20	64
12	21	57
12	22	44
12	23	93
12	24	77
13	14	27
13	15	24
13	16	86
13	17	48
13	18	94
13	19	91
13	20	99
13	21	99
13	22	85
13	23	76
13	24	112
14	15	40
14	16	81
14	17	42
14	18	79
14	19	84
14	20	84
14	21	87
14	22	75
14	23	49
14	24	96
15	16	67
15	17	35
15	18	83
15	19	73
15	20	87
15	21	85
15	22	70
15	23	83
15	24	100
16	17	39
16	18	35
16	19	6
16	20	35
16	21	25
16	22	16
16	23	88
16	24	46
17	18	47
17	19	43
17	20	52
17	21	50
17	22	36
17	23	63
17	24	65
18	19	31
18	20	5
18	21	14
18	22	18
18	23	65
18	24	17
19	20	30
19	21	20
19	22	14
19	23	87
19	24	41
20	21	11
20	22	20
20	23	70
20	24	13
21	22	14
21	23	79
21	24	20
22	23	73
22	24	33
23	24	75
