15 105 8
0	1	19
0	2	79
0	3	19
0	4	41
0	5	37
0	6	116
0	7	62
0	8	10
0	9	50
0	10	33
0	11	22
0	12	58
0	13	58
0	14	120
1	2	70
1	3	29
1	4	46
1	5	47
1	6	116
1	7	72
1	8	18
1	9	61
1	10	49
1	11	33
1	12	67
1	13	70
1	14	119
2	3	66
2	4	52
2	5	62
2	6	60
2	7	68
2	8	69
2	9	69
2	10	81
2	11	66
2	12	62
2	13	74
2	14	61
3	4	22
3	5	19
3	6	98
3	7	44
3	8	11
3	9	32
3	10	22
3	11	4
3	12	40
3	13	41
3	14	101
4	5	10
4	6	76
4	7	28
4	8	32
4	9	20
4	10	29
4	11	19
4	12	22
4	13	28
4	14	79
5	6	83
5	7	25
5	8	30
5	9	14
5	10	19
5	11	15
5	12	21
5	13	23
5	14	86
6	7	68
6	8	107
6	9	78
6	10	100
6	11	96
6	12	66
6	13	76
6	14	4
7	8	55
7	9	12
7	10	35
7	11	40
7	12	6
7	13	8
7	14	72
8	9	44
8	10	31
8	11	15
8	12	51
8	13	52
8	14	110
9	10	23
9	11	28
9	12	11
9	13	9
9	14	82
10	11	19
10	12	34
10	13	29
10	14	104
11	12	36
11	13	37
11	14	99
12	13	12
12	14	70
13	14	80


