15 105 4
0	1	102
0	2	49
0	3	85
0	4	85
0	5	79
0	6	37
0	7	93
0	8	42
0	9	52
0	10	45
0	11	59
0	12	82
0	13	57
0	14	69
1	2	80
1	3	26
1	4	31
1	5	33
1	6	75
1	7	80
1	8	80
1	9	74
1	10	76
1	11	84
1	12	49
1	13	74
1	14	78
2	3	77
2	4	52
2	5	48
2	6	14
2	7	112
2	8	69
2	9	75
2	10	5
2	11	10
2	12	40
2	13	79
2	14	20
3	4	43
3	5	40
3	6	68
3	7	55
3	8	56
3	9	49
3	10	72
3	11	83
3	12	59
3	13	49
3	14	82
4	5	6
4	6	52
4	7	96
4	8	77
4	9	76
4	10	50
4	11	54
4	12	18
4	13	78
4	14	48
5	6	46
5	7	91
5	8	70
5	9	70
5	10	45
5	11	51
5	12	19
5	13	72
5	14	45
6	7	98
6	8	54
6	9	60
6	10	9
6	11	25
6	12	45
6	13	65
6	14	33
7	8	51
7	9	41
7	10	106
7	11	121
7	12	109
7	13	36
7	14	124
8	9	11
8	10	63
8	11	79
8	12	83
8	13	15
8	14	86
9	10	69
9	11	85
9	12	84
9	13	4
9	14	90
10	11	16
10	12	40
10	13	73
10	14	24
11	12	39
11	13	89
11	14	11
12	13	86
12	14	31
13	14	94
