20 190 6
0	1	23
0	2	58
0	3	89
0	4	21
0	5	62
0	6	26
0	7	15
0	8	85
0	9	53
0	10	73
0	11	56
0	12	87
0	13	68
0	14	67
0	15	47
0	16	81
0	17	45
0	18	30
0	19	72
1	2	42
1	3	69
1	4	7
1	5	45
1	6	4
1	7	18
1	8	63
1	9	35
1	10	49
1	11	36
1	12	68
1	13	49
1	14	51
1	15	24
1	16	62
1	17	30
1	18	12
1	19	49
2	3	84
2	4	39
2	5	3
2	6	38
2	7	60
2	8	70
2	9	8
2	10	48
2	11	60
2	12	87
2	13	71
2	14	79
2	15	28
2	16	23
2	17	64
2	18	51
2	19	36
3	4	75
3	5	83
3	6	68
3	7	76
3	8	16
3	9	77
3	10	37
3	11	33
3	12	8
3	13	21
3	14	27
3	15	58
3	16	84
3	17	45
3	18	59
3	19	52
4	5	42
4	6	7
4	7	21
4	8	68
4	9	33
4	10	53
4	11	42
4	12	75
4	13	56
4	14	58
4	15	26
4	16	60
4	17	37
4	18	19
4	19	51
5	6	41
5	7	63
5	8	69
5	9	10
5	10	47
5	11	61
5	12	87
5	13	71
5	14	79
5	15	29
5	16	20
5	17	65
5	18	53
5	19	34
6	7	22
6	8	61
6	9	31
6	10	46
6	11	36
6	12	68
6	13	49
6	14	52
6	15	20
6	16	58
6	17	32
6	18	14
6	19	46
7	8	73
7	9	53
7	10	63
7	11	43
7	12	72
7	13	55
7	14	52
7	15	41
7	16	80
7	17	31
7	18	18
7	19	66
8	9	63
8	10	21
8	11	30
8	12	24
8	13	23
8	14	34
8	15	47
8	16	68
8	17	44
8	18	55
8	19	36
9	10	42
9	11	52
9	12	80
9	13	63
9	14	71
9	15	20
9	16	27
9	17	56
9	18	43
9	19	31
10	11	29
10	12	42
10	13	32
10	14	43
10	15	29
10	16	47
10	17	42
10	18	45
10	19	15
11	12	32
11	13	13
11	14	18
11	15	31
11	16	69
11	17	14
11	18	26
11	19	40
12	13	18
12	14	21
12	15	60
12	16	90
12	17	41
12	18	57
12	19	57
13	14	11
13	15	43
13	16	77
13	17	24
13	18	39
13	19	46
14	15	50
14	16	87
14	17	21
14	18	39
14	19	57
15	16	41
15	17	36
15	18	26
15	19	25
16	17	77
16	18	68
16	19	32
17	18	18
17	19	52
18	19	49


