25 300 6
0	1	78
0	2	49
0	3	98
0	4	59
0	5	31
0	6	90
0	7	36
0	8	27
0	9	30
0	10	62
0	11	86
0	12	66
0	13	87
0	14	47
0	15	55
0	16	48
0	17	95
0	18	62
0	19	64
0	20	45
0	21	37
0	22	59
0	23	64
0	24	48
1	2	37
1	3	34
1	4	21
1	5	85
1	6	24
1	7	50
1	8	55
1	9	84
1	10	62
1	11	19
1	12	23
1	13	23
1	14	33
1	15	56
1	16	103
1	17	55
1	18	53
1	19	14
1	20	37
1	21	54
1	22	43
1	23	23
1	24	29
2	3	68
2	4	17
2	5	68
2	6	59
2	7	13
2	8	22
2	9	67
2	10	67
2	11	38
2	12	18
2	13	56
2	14	27
2	15	22
2	16	88
2	17	81
2	18	61
2	19	29
2	20	7
2	21	45
2	22	14
2	23	16
2	24	16
3	4	51
3	5	93
3	6	10
3	7	78
3	8	81
3	9	92
3	10	56
3	11	50
3	12	58
3	13	12
3	14	51
3	15	90
3	16	107
3	17	28
3	18	48
3	19	39
3	20	65
3	21	64
3	22	77
3	23	57
3	24	55
4	5	71
4	6	42
4	7	29
4	8	34
4	9	70
4	10	60
4	11	27
4	12	12
4	13	39
4	14	20
4	15	38
4	16	90
4	17	66
4	18	52
4	19	12
4	20	16
4	21	42
4	22	26
4	23	10
4	24	11
5	6	88
5	7	59
5	8	50
5	9	1
5	10	43
5	11	98
5	12	81
5	13	85
5	14	52
5	15	82
5	16	19
5	17	82
5	18	47
5	19	70
5	20	62
5	21	30
5	22	81
5	23	79
5	24	60
6	7	69
6	8	72
6	9	87
6	10	54
6	11	41
6	12	48
6	13	3
6	14	43
6	15	80
6	16	103
6	17	34
6	18	45
6	19	30
6	20	56
6	21	58
6	22	67
6	23	47
6	24	46
7	8	9
7	9	58
7	10	67
7	11	52
7	12	31
7	13	66
7	14	31
7	15	23
7	16	79
7	17	87
7	18	62
7	19	39
7	20	13
7	21	41
7	22	22
7	23	30
7	24	22
8	9	49
8	10	62
8	11	60
8	12	39
8	13	69
8	14	30
8	15	31
8	16	70
8	17	86
8	18	58
8	19	43
8	20	18
8	21	35
8	22	31
8	23	38
8	24	26
9	10	43
9	11	97
9	12	80
9	13	84
9	14	51
9	15	81
9	16	20
9	17	82
9	18	47
9	19	70
9	20	61
9	21	30
9	22	80
9	23	78
9	24	59
10	11	80
10	12	72
10	13	51
10	14	40
10	15	89
10	16	53
10	17	39
10	18	8
10	19	51
10	20	61
10	21	27
10	22	81
10	23	70
10	24	52
11	12	20
11	13	41
11	14	46
11	15	51
11	16	117
11	17	74
11	18	72
11	19	29
11	20	41
11	21	69
11	22	38
11	23	22
11	24	38
12	13	46
12	14	32
12	15	33
12	16	101
12	17	76
12	18	64
12	19	22
12	20	21
12	21	54
12	22	19
12	23	2
12	24	21
13	14	40
13	15	78
13	16	100
13	17	33
13	18	43
13	19	27
13	20	53
13	21	55
13	22	65
13	23	46
13	24	43
14	15	50
14	16	71
14	17	56
14	18	33
14	19	18
14	20	21
14	21	22
14	22	41
14	23	30
14	24	12
15	16	101
15	17	104
15	18	83
15	19	51
15	20	28
15	21	64
15	22	13
15	23	33
15	24	38
16	17	92
16	18	59
16	19	89
16	20	81
16	21	48
16	22	100
16	23	99
16	24	79
17	18	35
17	19	54
17	20	76
17	21	58
17	22	92
17	23	74
17	24	65
18	19	43
18	20	54
18	21	25
18	22	75
18	23	62
18	24	45
19	20	26
19	21	40
19	22	38
19	23	21
19	24	17
20	21	38
20	22	21
20	23	19
20	24	10
21	22	59
21	23	52
21	24	32
22	23	19
22	24	29
23	24	19


