20 190 7
0	1	85
0	2	73
0	3	50
0	4	98
0	5	43
0	6	57
0	7	67
0	8	59
0	9	29
0	10	91
0	11	45
0	12	39
0	13	61
0	14	95
0	15	70
0	16	24
0	17	82
0	18	67
0	19	63
1	2	14
1	3	43
1	4	27
1	5	61
1	6	31
1	7	47
1	8	60
1	9	85
1	10	60
1	11	53
1	12	76
1	13	30
1	14	88
1	15	86
1	16	87
1	17	53
1	18	19
1	19	71
2	3	29
2	4	39
2	5	47
2	6	23
2	7	47
2	8	57
2	9	77
2	10	65
2	11	47
2	12	69
2	13	25
2	14	90
2	15	84
2	16	77
2	17	56
2	18	13
2	19	69
3	4	65
3	5	18
3	6	29
3	7	56
3	8	60
3	9	63
3	10	80
3	11	44
3	12	61
3	13	35
3	14	99
3	15	85
3	16	62
3	17	70
3	18	30
3	19	71
4	5	83
4	6	42
4	7	39
4	8	54
4	9	89
4	10	41
4	11	56
4	12	77
4	13	37
4	14	70
4	15	77
4	16	92
4	17	36
4	18	34
4	19	63
5	6	45
5	7	70
5	8	71
5	9	64
5	10	95
5	11	53
5	12	65
5	13	51
5	14	111
5	15	93
5	16	61
5	17	85
5	18	48
5	19	81
6	7	27
6	8	35
6	9	54
6	10	51
6	11	23
6	12	45
6	13	5
6	14	71
6	15	62
6	16	56
6	17	41
6	18	12
6	19	47
7	8	14
7	9	51
7	10	25
7	11	22
7	12	38
7	13	23
7	14	43
7	15	39
7	16	56
7	17	15
7	18	34
7	19	25
8	9	39
8	10	32
8	11	17
8	12	25
8	13	32
8	14	40
8	15	27
8	16	44
8	17	25
8	18	44
8	19	12
9	10	71
9	11	33
9	12	14
9	13	56
9	14	68
9	15	41
9	16	5
9	17	64
9	18	66
9	19	38
10	11	46
10	12	57
10	13	45
10	14	29
10	15	42
10	16	76
10	17	9
10	18	54
10	19	33
11	12	22
11	13	23
11	14	57
11	15	41
11	16	36
11	17	37
11	18	34
11	19	27
12	13	46
12	14	56
12	15	31
12	16	19
12	17	50
12	18	57
12	19	25
13	14	67
13	15	59
13	16	58
13	17	35
13	18	12
13	19	44
14	15	28
14	16	74
14	17	35
14	18	77
14	19	32
15	16	47
15	17	41
15	18	71
15	19	15
16	17	69
16	18	68
16	19	44
17	18	44
17	19	30
18	19	56

